Time,CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Tot Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Tot Cool Cap [W]
20:00:00,8.714148E-02,8.887834E+02,4.788411E-01,5.900952E+03,8.205573E+03,8.714148E-02,2.740780E+03,8.714148E-02,0.000000E+00,0.000000E+00,6.605888E-02,6.737554E+02,4.315077E-01,5.243659E+03,7.515278E+03,1.693740E-01,4.050317E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,3.996803E+02,2.783122E-01,3.361892E+03,4.757703E+03,1.075753E-01,2.538277E+03,3.918698E-02,0.000000E+00,0.000000E+00,6.605888E-02,6.737554E+02,4.338203E-01,5.269684E+03,7.542674E+03,1.621690E-01,3.912749E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,3.996803E+02,2.975781E-01,3.578704E+03,4.985970E+03,1.075411E-01,2.537624E+03,3.918698E-02,0.000000E+00,0.000000E+00
20:10:00,8.714148E-02,8.975837E+02,4.772816E-01,5.874602E+03,8.178540E+03,8.714148E-02,2.740780E+03,8.714148E-02,0.000000E+00,0.000000E+00,6.605888E-02,6.804265E+02,4.290977E-01,5.209868E+03,7.480094E+03,1.693753E-01,4.050343E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.036378E+02,2.767613E-01,3.340483E+03,4.735428E+03,1.075761E-01,2.538292E+03,3.918698E-02,0.000000E+00,0.000000E+00,6.605888E-02,6.804265E+02,4.312364E-01,5.233936E+03,7.505405E+03,1.621703E-01,3.912774E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.036378E+02,2.941292E-01,3.535931E+03,4.941019E+03,1.075419E-01,2.537639E+03,3.918698E-02,0.000000E+00,0.000000E+00
20:20:00,8.714148E-02,9.063839E+02,4.757905E-01,5.849021E+03,8.152309E+03,8.714148E-02,2.740780E+03,8.714148E-02,0.000000E+00,0.000000E+00,6.605888E-02,6.870977E+02,4.268682E-01,5.178109E+03,7.447060E+03,1.693763E-01,4.050363E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.075952E+02,2.752883E-01,3.319951E+03,4.714074E+03,1.075767E-01,2.538305E+03,3.918698E-02,0.000000E+00,0.000000E+00,6.605888E-02,6.870977E+02,4.289218E-01,5.201218E+03,7.471371E+03,1.621713E-01,3.912794E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.075952E+02,2.913098E-01,3.500243E+03,4.903686E+03,1.075425E-01,2.537652E+03,3.918698E-02,0.000000E+00,0.000000E+00
20:30:00,8.714148E-02,9.151842E+02,4.743626E-01,5.824152E+03,8.126820E+03,8.714148E-02,2.740780E+03,8.714148E-02,0.000000E+00,0.000000E+00,6.605888E-02,6.937689E+02,4.247545E-01,5.147653E+03,7.415359E+03,1.693772E-01,4.050381E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.115526E+02,2.738664E-01,3.299994E+03,4.693301E+03,1.075772E-01,2.538315E+03,3.918698E-02,0.000000E+00,0.000000E+00,6.605888E-02,6.937689E+02,4.267736E-01,5.170373E+03,7.439280E+03,1.621722E-01,3.912811E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.115526E+02,2.888884E-01,3.469033E+03,4.871092E+03,1.075430E-01,2.537662E+03,3.918698E-02,0.000000E+00,0.000000E+00
20:40:00,8.714148E-02,9.239845E+02,4.729840E-01,5.799837E+03,8.101906E+03,8.714148E-02,2.740780E+03,8.714148E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.004401E+02,4.227315E-01,5.118218E+03,7.384710E+03,1.693779E-01,4.050395E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.155101E+02,2.724857E-01,3.280500E+03,4.673001E+03,1.075777E-01,2.538324E+03,3.918698E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.004401E+02,4.247503E-01,5.140934E+03,7.408649E+03,1.621729E-01,3.912825E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.155101E+02,2.867567E-01,3.441086E+03,4.841935E+03,1.075435E-01,2.537671E+03,3.918698E-02,0.000000E+00,0.000000E+00
20:50:00,8.714148E-02,9.327847E+02,4.716427E-01,5.775943E+03,8.077424E+03,8.714148E-02,2.740780E+03,8.714148E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.071112E+02,4.207803E-01,5.089591E+03,7.354906E+03,1.693786E-01,4.050407E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.194675E+02,2.711383E-01,3.261381E+03,4.653095E+03,1.075781E-01,2.538332E+03,3.918698E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.071112E+02,4.228224E-01,5.112568E+03,7.379140E+03,1.621735E-01,3.912837E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.194675E+02,2.848394E-01,3.415552E+03,4.815319E+03,1.075439E-01,2.537679E+03,3.918698E-02,0.000000E+00,0.000000E+00
21:00:00,8.714148E-02,9.415850E+02,4.703294E-01,5.752363E+03,8.053267E+03,8.714148E-02,2.740780E+03,8.714148E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.137824E+02,4.188869E-01,5.061614E+03,7.325794E+03,1.693791E-01,4.050418E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.234249E+02,2.698186E-01,3.242575E+03,4.633523E+03,1.075784E-01,2.538339E+03,3.918698E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.137824E+02,4.209681E-01,5.085032E+03,7.350510E+03,1.621741E-01,3.912848E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.234249E+02,2.830820E-01,3.391819E+03,4.790604E+03,1.075442E-01,2.537686E+03,3.918698E-02,0.000000E+00,0.000000E+00
21:10:00,8.714148E-02,9.503853E+02,4.690372E-01,5.729021E+03,8.029354E+03,8.714148E-02,2.740780E+03,8.714148E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.204536E+02,4.170238E-01,5.033979E+03,7.297029E+03,1.693796E-01,4.050428E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.273823E+02,2.685120E-01,3.223916E+03,4.614101E+03,1.075788E-01,2.538345E+03,3.918698E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.204536E+02,4.191562E-01,5.057973E+03,7.322366E+03,1.621745E-01,3.912858E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.273823E+02,2.814341E-01,3.369317E+03,4.767179E+03,1.075446E-01,2.537692E+03,3.918698E-02,0.000000E+00,0.000000E+00
21:20:00,8.714148E-02,9.591855E+02,4.677615E-01,5.705863E+03,8.005626E+03,8.714148E-02,2.740780E+03,8.714148E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.271247E+02,4.151833E-01,5.006598E+03,7.268519E+03,1.693801E-01,4.050437E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.313398E+02,2.672158E-01,3.205373E+03,4.594794E+03,1.075790E-01,2.538351E+03,3.918698E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.271247E+02,4.173752E-01,5.031261E+03,7.294575E+03,1.621750E-01,3.912866E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.313398E+02,2.798662E-01,3.347717E+03,4.744698E+03,1.075449E-01,2.537698E+03,3.918698E-02,0.000000E+00,0.000000E+00
21:30:00,8.714148E-02,9.679858E+02,4.664988E-01,5.682853E+03,7.982049E+03,8.714148E-02,2.740780E+03,8.714148E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.337959E+02,4.133601E-01,4.979412E+03,7.240205E+03,1.693805E-01,4.050445E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.352972E+02,2.659280E-01,3.186925E+03,4.575581E+03,1.075793E-01,2.538356E+03,3.918698E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.337959E+02,4.156168E-01,5.004804E+03,7.267044E+03,1.621754E-01,3.912874E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.352972E+02,2.783568E-01,3.326775E+03,4.722905E+03,1.075451E-01,2.537703E+03,3.918698E-02,0.000000E+00,0.000000E+00
21:40:00,8.714148E-02,9.767861E+02,4.652468E-01,5.659964E+03,7.958594E+03,8.714148E-02,2.740780E+03,8.714148E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.404671E+02,4.115505E-01,4.952379E+03,7.212043E+03,1.693809E-01,4.050452E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.392546E+02,2.646473E-01,3.168558E+03,4.556446E+03,1.075796E-01,2.538361E+03,3.918698E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.404671E+02,4.138750E-01,4.978534E+03,7.239699E+03,1.621758E-01,3.912881E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.392546E+02,2.768899E-01,3.306312E+03,4.701611E+03,1.075454E-01,2.537708E+03,3.918698E-02,0.000000E+00,0.000000E+00
21:50:00,8.714148E-02,9.855863E+02,4.640038E-01,5.637175E+03,7.935241E+03,8.714148E-02,2.740780E+03,8.714148E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.471383E+02,4.097516E-01,4.925467E+03,7.184000E+03,1.693813E-01,4.050459E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.432120E+02,2.633727E-01,3.150259E+03,4.537379E+03,1.075798E-01,2.538365E+03,3.918698E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.471383E+02,4.121454E-01,4.952400E+03,7.212491E+03,1.621761E-01,3.912888E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.432120E+02,2.754538E-01,3.286195E+03,4.680676E+03,1.075456E-01,2.537712E+03,3.918698E-02,0.000000E+00,0.000000E+00
22:00:00,8.714148E-02,9.943866E+02,4.627687E-01,5.614476E+03,7.911979E+03,8.714148E-02,2.740780E+03,8.714148E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.538094E+02,4.079619E-01,4.898657E+03,7.156057E+03,1.693816E-01,4.050466E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.471695E+02,2.621038E-01,3.132024E+03,4.518373E+03,1.075800E-01,2.538369E+03,3.918698E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.538094E+02,4.104250E-01,4.926372E+03,7.185385E+03,1.621765E-01,3.912895E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.471695E+02,2.740400E-01,3.266330E+03,4.660001E+03,1.075458E-01,2.537717E+03,3.918698E-02,0.000000E+00,0.000000E+00
22:10:00,8.714148E-02,1.001231E+03,3.880843E-01,4.834253E+03,7.064940E+03,8.714148E-02,2.740780E+03,8.714148E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.589981E+02,3.457419E-01,4.265298E+03,6.697620E+03,1.693819E-01,4.050472E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.502475E+02,2.226369E-01,2.734021E+03,4.260685E+03,1.075802E-01,2.538373E+03,3.918698E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.589981E+02,3.479746E-01,4.291290E+03,6.727864E+03,1.621768E-01,3.912901E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.502475E+02,2.334100E-01,2.859093E+03,4.406793E+03,1.075461E-01,2.537721E+03,3.918698E-02,0.000000E+00,0.000000E+00
22:20:00,8.714148E-02,1.008076E+03,3.268233E-01,4.213376E+03,6.387252E+03,8.714148E-02,2.740780E+03,8.714148E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.641868E+02,2.946251E-01,3.762277E+03,6.241116E+03,1.693823E-01,4.050478E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.533255E+02,1.900704E-01,2.416332E+03,3.986360E+03,1.075804E-01,2.538377E+03,3.918698E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.641868E+02,2.966867E-01,3.787187E+03,6.271898E+03,1.621771E-01,3.912907E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.533255E+02,1.999305E-01,2.535181E+03,4.134177E+03,1.075463E-01,2.537725E+03,3.918698E-02,0.000000E+00,0.000000E+00
22:30:00,8.714148E-02,1.014921E+03,2.766130E-01,3.697353E+03,5.817384E+03,8.714148E-02,2.740780E+03,8.714148E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.693755E+02,2.512148E-01,3.324103E+03,5.829293E+03,1.693826E-01,4.050484E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.564035E+02,1.618138E-01,2.131914E+03,3.728045E+03,1.075806E-01,2.538381E+03,3.918698E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.693755E+02,2.530007E-01,3.346470E+03,5.858630E+03,1.621774E-01,3.912913E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.564035E+02,1.706006E-01,2.241703E+03,3.873434E+03,1.075465E-01,2.537728E+03,3.918698E-02,0.000000E+00,0.000000E+00
22:40:00,8.714148E-02,1.021765E+03,2.292777E-01,3.172567E+03,5.245290E+03,8.714148E-02,2.740780E+03,8.714148E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.745642E+02,2.095596E-01,2.869059E+03,5.210285E+03,1.693829E-01,4.050490E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.594815E+02,1.349699E-01,1.839995E+03,3.326245E+03,1.075808E-01,2.538385E+03,3.918698E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.745642E+02,2.110709E-01,2.888648E+03,5.236669E+03,1.621777E-01,3.912919E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.594815E+02,1.427229E-01,1.940267E+03,3.462234E+03,1.075467E-01,2.537732E+03,3.918698E-02,0.000000E+00,0.000000E+00
22:50:00,8.714148E-02,1.028610E+03,1.815334E-01,2.599562E+03,4.621820E+03,8.714148E-02,2.740780E+03,8.714148E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.797529E+02,1.685238E-01,2.384554E+03,4.593098E+03,1.693831E-01,4.050495E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.625595E+02,1.086553E-01,1.530826E+03,2.931082E+03,1.075810E-01,2.538388E+03,3.918698E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.797529E+02,1.698282E-01,2.402016E+03,4.618098E+03,1.621780E-01,3.912924E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.625595E+02,1.154438E-01,1.621572E+03,3.061017E+03,1.075468E-01,2.537736E+03,3.918698E-02,0.000000E+00,0.000000E+00
23:00:00,8.714148E-02,1.035455E+03,1.354037E-01,2.005421E+03,3.986089E+03,8.714148E-02,2.740780E+03,8.714148E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.849416E+02,1.284510E-01,1.876153E+03,3.851218E+03,1.693834E-01,4.050501E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.656374E+02,8.294750E-02,1.206196E+03,2.449813E+03,1.075812E-01,2.538392E+03,3.918698E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.849416E+02,1.295495E-01,1.891317E+03,3.873847E+03,1.621783E-01,3.912929E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.656374E+02,8.875765E-02,1.286359E+03,2.569601E+03,1.075470E-01,2.537739E+03,3.918698E-02,0.000000E+00,0.000000E+00
23:10:00,8.714148E-02,1.042299E+03,1.633252E-01,2.397373E+03,4.393545E+03,8.714148E-02,2.740780E+03,8.714148E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.901303E+02,1.492785E-01,2.172758E+03,4.361645E+03,1.693837E-01,4.050506E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.687154E+02,9.576636E-02,1.389499E+03,2.771404E+03,1.075814E-01,2.538395E+03,3.918698E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.901303E+02,1.504713E-01,2.189391E+03,4.386274E+03,1.621786E-01,3.912934E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.687154E+02,1.016316E-01,1.471283E+03,2.892374E+03,1.075472E-01,2.537743E+03,3.918698E-02,0.000000E+00,0.000000E+00
23:20:00,8.714148E-02,1.049144E+03,1.783500E-01,2.606544E+03,4.607379E+03,8.714148E-02,2.740780E+03,8.714148E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.953190E+02,1.594101E-01,2.313684E+03,4.621292E+03,1.693840E-01,4.050511E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.717934E+02,1.019662E-01,1.475832E+03,2.932269E+03,1.075816E-01,2.538399E+03,3.918698E-02,0.000000E+00,0.000000E+00,6.605888E-02,7.953190E+02,1.606355E-01,2.330793E+03,4.646312E+03,1.621788E-01,3.912940E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.717934E+02,1.076459E-01,1.555119E+03,3.048199E+03,1.075474E-01,2.537746E+03,3.918698E-02,0.000000E+00,0.000000E+00
23:30:00,8.714148E-02,1.055988E+03,1.827906E-01,2.661721E+03,4.660343E+03,8.714148E-02,2.740780E+03,8.714148E-02,0.000000E+00,0.000000E+00,6.605888E-02,8.005077E+02,1.621910E-01,2.347229E+03,4.699440E+03,1.693842E-01,4.050516E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.748714E+02,1.040999E-01,1.502476E+03,2.989736E+03,1.075817E-01,2.538402E+03,3.918698E-02,0.000000E+00,0.000000E+00,6.605888E-02,8.005077E+02,1.635493E-01,2.366193E+03,4.727224E+03,1.621791E-01,3.912945E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.748714E+02,1.097612E-01,1.581496E+03,3.104822E+03,1.075475E-01,2.537749E+03,3.918698E-02,0.000000E+00,0.000000E+00
23:40:00,8.714148E-02,1.062833E+03,1.847755E-01,2.682602E+03,4.678134E+03,8.714148E-02,2.740780E+03,8.714148E-02,0.000000E+00,0.000000E+00,6.605888E-02,8.056963E+02,1.635333E-01,2.360723E+03,4.737952E+03,1.693845E-01,4.050521E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.779494E+02,1.050370E-01,1.512437E+03,3.015305E+03,1.075819E-01,2.538405E+03,3.918698E-02,0.000000E+00,0.000000E+00,6.605888E-02,8.056963E+02,1.650180E-01,2.381451E+03,4.768407E+03,1.621793E-01,3.912949E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.779494E+02,1.106453E-01,1.590711E+03,3.128993E+03,1.075477E-01,2.537752E+03,3.918698E-02,0.000000E+00,0.000000E+00
23:50:00,8.714148E-02,1.069678E+03,1.875511E-01,2.714528E+03,4.707902E+03,8.714148E-02,2.740780E+03,8.714148E-02,0.000000E+00,0.000000E+00,6.605888E-02,8.108850E+02,1.645414E-01,2.369560E+03,4.764788E+03,1.693847E-01,4.050526E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.810274E+02,1.056389E-01,1.517727E+03,3.030817E+03,1.075821E-01,2.538408E+03,3.918698E-02,0.000000E+00,0.000000E+00,6.605888E-02,8.108850E+02,1.660789E-01,2.391025E+03,4.796242E+03,1.621796E-01,3.912954E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.810274E+02,1.111291E-01,1.594347E+03,3.141726E+03,1.075479E-01,2.537756E+03,3.918698E-02,0.000000E+00,0.000000E+00
24:00:00,8.714148E-02,1.076522E+03,1.890635E-01,2.728811E+03,4.719845E+03,8.714148E-02,2.740780E+03,8.714148E-02,0.000000E+00,0.000000E+00,6.605888E-02,8.160737E+02,1.648471E-01,2.368606E+03,4.772772E+03,1.693850E-01,4.050531E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.841054E+02,1.058113E-01,1.517031E+03,3.034929E+03,1.075822E-01,2.538411E+03,3.918698E-02,0.000000E+00,0.000000E+00,6.605888E-02,8.160737E+02,1.664302E-01,2.390706E+03,4.805106E+03,1.621798E-01,3.912959E+03,6.605888E-02,0.000000E+00,0.000000E+00,3.918698E-02,4.841054E+02,1.112014E-01,1.592248E+03,3.143640E+03,1.075480E-01,2.537759E+03,3.918698E-02,0.000000E+00,0.000000E+00
Coinc Peak   ,8.714148E-02,4.988940E-01,2.740780E+03,6.176107E+03,1.693850E-01,4.757628E-01,4.050531E+03,5.935824E+03,1.075822E-01,3.759197E-01,2.538411E+03,4.461897E+03,1.621798E-01,4.662315E-01,3.912959E+03,5.823429E+03,1.075480E-01,4.060612E-01,2.537759E+03,4.887585E+03
NonCoinc Peak,8.714148E-02,4.907897E-01,2.740780E+03,6.176107E+03,1.693850E-01,4.757628E-01,4.050531E+03,5.935824E+03,1.075822E-01,3.759197E-01,2.538411E+03,4.461897E+03,1.621798E-01,4.662315E-01,3.912959E+03,5.823429E+03,1.075480E-01,4.060612E-01,2.537759E+03,4.887585E+03
